serial_number;tree_location;date_time;date (mdy);time;rh;t_rh;t;l1;battery
SN320785;T06;8/5/2016 12:00:00 PM;8/5/2016;12:00:00 PM;98,1;22,37000084;21,3;15897,93945;3,89
SN320785;T06;8/5/2016 4:00:00 PM;8/5/2016;4:00:00 PM;93,8;21,12000084;21,6;720,8813477;3,89
SN320785;T06;8/5/2016 8:00:00 PM;8/5/2016;8:00:00 PM;98,5;19,10000038;19,1;0;3,89
SN320785;T06;8/6/2016 12:00:00 AM;8/6/2016;12:00:00 AM;99,7;18,12999916;18,3;0;3,89
SN320785;T06;8/6/2016 4:00:00 AM;8/6/2016;4:00:00 AM;99,8;16,42000008;16,5;0;3,89
SN320785;T06;8/6/2016 8:00:00 AM;8/6/2016;8:00:00 AM;99,8;17,25;17;493,4375;3,89
SN320785;T06;8/6/2016 12:00:00 PM;8/6/2016;12:00:00 PM;85,2;22,54999924;21,9;2629,09668;3,89
SN320785;T06;8/6/2016 4:00:00 PM;8/6/2016;4:00:00 PM;99,4;18,39999962;18,5;46,25976563;3,89
SN320785;T06;8/6/2016 8:00:00 PM;8/6/2016;8:00:00 PM;99,6;18,12000084;18,1;0;3,89
SN320785;T06;8/7/2016 12:00:00 AM;8/7/2016;12:00:00 AM;99,7;16,62000084;16,8;0;3,89
SN320785;T06;8/7/2016 4:00:00 AM;8/7/2016;4:00:00 AM;99,8;16,02000046;16;0;3,89
SN320785;T06;8/7/2016 8:00:00 AM;8/7/2016;8:00:00 AM;99,8;17,15999985;17;636,0717773;3,89
SN320785;T06;8/7/2016 12:00:00 PM;8/7/2016;12:00:00 PM;99,7;19,05999947;19,3;1036,989746;3,89
SN320785;T06;8/7/2016 4:00:00 PM;8/7/2016;4:00:00 PM;99,3;20,90999985;21,2;1773,291016;3,89
SN320785;T06;8/7/2016 8:00:00 PM;8/7/2016;8:00:00 PM;99,9;18,42000008;18,6;0;3,89
SN320785;T06;8/8/2016 12:00:00 AM;8/8/2016;12:00:00 AM;100;17,57999992;17,7;0;3,89
SN320785;T06;8/8/2016 4:00:00 AM;8/8/2016;4:00:00 AM;100;15,96000004;16,1;0;3,89
SN320785;T06;8/8/2016 8:00:00 AM;8/8/2016;8:00:00 AM;100;17,44000053;17,1;585,9570313;3,89
SN320785;T06;8/8/2016 12:00:00 PM;8/8/2016;12:00:00 PM;81,9;24,04000092;22,8;17582,56641;3,89
SN320785;T06;8/8/2016 4:00:00 PM;8/8/2016;4:00:00 PM;99,6;18,68000031;18,8;46,25976563;3,89
SN320785;T06;8/8/2016 8:00:00 PM;8/8/2016;8:00:00 PM;99,8;17,62000084;17,6;0;3,89
SN320785;T06;8/9/2016 12:00:00 AM;8/9/2016;12:00:00 AM;99,9;17,45999908;17,4;0;3,89
SN320785;T06;8/9/2016 4:00:00 AM;8/9/2016;4:00:00 AM;99,9;16,40999985;16,4;0;3,89
SN320785;T06;8/9/2016 8:00:00 AM;8/9/2016;8:00:00 AM;100;17,78000069;17,5;335,3833008;3,89
SN320785;T06;8/9/2016 12:00:00 PM;8/9/2016;12:00:00 PM;99,9;18,79999924;18,8;659,2016602;3,89
SN320785;T06;8/9/2016 4:00:00 PM;8/9/2016;4:00:00 PM;100;18,44000053;18,5;543,5522461;3,89
SN320785;T06;8/9/2016 8:00:00 PM;8/9/2016;8:00:00 PM;100;17,47999954;17,5;0;3,89
SN320785;T06;8/10/2016 12:00:00 AM;8/10/2016;12:00:00 AM;100;16,05999947;16,2;0;3,89
SN320785;T06;8/10/2016 4:00:00 AM;8/10/2016;4:00:00 AM;100;16,38999939;16,2;0;3,89
SN320785;T06;8/10/2016 8:00:00 AM;8/10/2016;8:00:00 AM;100;17,81999969;17,5;1141,074219;3,89
SN320785;T06;8/10/2016 12:00:00 PM;8/10/2016;12:00:00 PM;99,7;20,70000076;20,8;4660,671387;3,89
SN320785;T06;8/10/2016 4:00:00 PM;8/10/2016;4:00:00 PM;77,8;22,01000023;23,1;3438,642578;3,89
SN320785;T06;8/10/2016 8:00:00 PM;8/10/2016;8:00:00 PM;98,3;16,62000084;16,9;0;3,89
SN320785;T06;8/11/2016 12:00:00 AM;8/11/2016;12:00:00 AM;99,2;16,51000023;16,4;0;3,89
SN320785;T06;8/11/2016 4:00:00 AM;8/11/2016;4:00:00 AM;99,2;15,52999973;15,6;0;3,89
SN320785;T06;8/11/2016 8:00:00 AM;8/11/2016;8:00:00 AM;98,2;17,54000092;17,1;505,0024414;3,89
SN320785;T06;8/11/2016 12:00:00 PM;8/11/2016;12:00:00 PM;88,2;20,5;20,3;2752,456055;3,89
SN320785;T06;8/11/2016 4:00:00 PM;8/11/2016;4:00:00 PM;99,7;17,07999992;17;200,4589844;3,89
SN320785;T06;8/11/2016 8:00:00 PM;8/11/2016;8:00:00 PM;99,9;16,05999947;16,2;0;3,89
SN320785;T06;8/12/2016 12:00:00 AM;8/12/2016;12:00:00 AM;99,9;15,53999996;15,5;0;3,89
SN320785;T06;8/12/2016 4:00:00 AM;8/12/2016;4:00:00 AM;100;15,30000019;15,4;0;3,89
SN320785;T06;8/12/2016 8:00:00 AM;8/12/2016;8:00:00 AM;99,9;16,39999962;16,1;289,1235352;3,89
SN320785;T06;8/12/2016 12:00:00 PM;8/12/2016;12:00:00 PM;98,2;22,29999924;21,3;1518,862305;3,89
SN320785;T06;8/12/2016 4:00:00 PM;8/12/2016;4:00:00 PM;98,5;18,52000046;18,7;138,7792969;3,89
SN320785;T06;8/12/2016 8:00:00 PM;8/12/2016;8:00:00 PM;99,4;17,04000092;17,1;0;3,89
SN320785;T06;8/13/2016 12:00:00 AM;8/13/2016;12:00:00 AM;99,4;16,15999985;16,4;0;3,89
SN320785;T06;8/13/2016 4:00:00 AM;8/13/2016;4:00:00 AM;99,5;15,14000034;15,2;0;3,89
SN320785;T06;8/13/2016 8:00:00 AM;8/13/2016;8:00:00 AM;99,5;17,20999908;16,8;366,2231445;3,89
SN320785;T06;8/13/2016 8:00:00 PM;8/13/2016;8:00:00 PM;98,9;17,29000092;17,3;0;3,89
SN320785;T06;8/14/2016 12:00:00 AM;8/14/2016;12:00:00 AM;99,1;16,89999962;17;0;3,89
SN320785;T06;8/14/2016 4:00:00 AM;8/14/2016;4:00:00 AM;99,2;16,45999908;16,5;0;3,89
SN320785;T06;8/14/2016 8:00:00 AM;8/14/2016;8:00:00 AM;99,2;18,23999977;17,9;1295,273438;3,89
SN320785;T06;8/14/2016 12:00:00 PM;8/14/2016;12:00:00 PM;98,5;20,62000084;20,4;5173,383789;3,89
SN320785;T06;8/14/2016 8:00:00 PM;8/14/2016;8:00:00 PM;98,9;16,89999962;17,1;0;3,89
SN320785;T06;8/15/2016 12:00:00 AM;8/15/2016;12:00:00 AM;98,8;16,15999985;16,3;0;3,89
SN320785;T06;8/15/2016 4:00:00 AM;8/15/2016;4:00:00 AM;98,8;15,19999981;15,3;0;3,89
SN320785;T06;8/15/2016 8:00:00 AM;8/15/2016;8:00:00 AM;98,8;16,84000015;16,8;1206,608887;3,89
SN320785;T06;8/15/2016 12:00:00 PM;8/15/2016;12:00:00 PM;98,8;18,47999954;18,1;2139,51416;3,89
SN320785;T06;8/15/2016 4:00:00 PM;8/15/2016;4:00:00 PM;98,7;18,75;18,9;605,2319336;3,89
SN320785;T06;8/15/2016 8:00:00 PM;8/15/2016;8:00:00 PM;98,8;17,29999924;17,4;0;3,89
SN320785;T06;8/16/2016 12:00:00 AM;8/16/2016;12:00:00 AM;98,8;16,70000076;16,8;0;3,89
SN320785;T06;8/16/2016 4:00:00 AM;8/16/2016;4:00:00 AM;98,9;15,27999973;15,5;0;3,89
SN320785;T06;8/16/2016 8:00:00 AM;8/16/2016;8:00:00 AM;99;16,89999962;16,6;1565,12207;3,89
SN320785;T06;8/13/2016 12:00:00 PM;8/13/2016;12:00:00 PM;77,3;23,34000015;22,5;3218,908691;3,88
SN320785;T06;8/13/2016 4:00:00 PM;8/13/2016;4:00:00 PM;90,1;21,57999992;22;740,15625;3,88
SN320785;T06;8/14/2016 4:00:00 PM;8/14/2016;4:00:00 PM;96;19,62000084;19,9;593,6669922;3,88
SN320785;T06;8/16/2016 12:00:00 PM;8/16/2016;12:00:00 PM;89,8;20,26000023;20,4;4637,541504;3,88
SN320785;T06;8/16/2016 4:00:00 PM;8/16/2016;4:00:00 PM;92,6;20,71999931;21;501,1474609;3,88
SN320785;T06;8/16/2016 8:00:00 PM;8/16/2016;8:00:00 PM;98,5;18,29999924;18,4;0;3,88
SN320785;T06;8/17/2016 12:00:00 AM;8/17/2016;12:00:00 AM;98,7;16,89999962;17,1;0;3,88
SN320785;T06;8/17/2016 4:00:00 AM;8/17/2016;4:00:00 AM;98,7;16,59000015;16,6;0;3,88
SN320785;T06;8/17/2016 8:00:00 AM;8/17/2016;8:00:00 AM;98,9;17,67000008;17,5;913,6303711;3,88
SN320785;T06;8/17/2016 12:00:00 PM;8/17/2016;12:00:00 PM;98,9;18,45000076;18,4;848,0957031;3,88
SN320785;T06;8/17/2016 4:00:00 PM;8/17/2016;4:00:00 PM;98;19,20000076;19,1;123,359375;3,88
SN320785;T06;8/17/2016 8:00:00 PM;8/17/2016;8:00:00 PM;99,1;18,87999916;18,6;0;3,88
SN320785;T06;8/18/2016 12:00:00 AM;8/18/2016;12:00:00 AM;99,1;18,25;18,3;0;3,88
SN320785;T06;8/18/2016 4:00:00 AM;8/18/2016;4:00:00 AM;99,2;16,78000069;16,9;0;3,88
SN320785;T06;8/18/2016 8:00:00 AM;8/18/2016;8:00:00 AM;99,3;17,89999962;17,8;871,2255859;3,88
SN320785;T06;8/18/2016 12:00:00 PM;8/18/2016;12:00:00 PM;99,3;20,23999977;20;2374,667969;3,88
SN320785;T06;8/18/2016 4:00:00 PM;8/18/2016;4:00:00 PM;99;18,40999985;18,5;181,184082;3,88
SN320785;T06;8/18/2016 8:00:00 PM;8/18/2016;8:00:00 PM;99,2;17,77000046;17,6;0;3,88
SN320785;T06;8/19/2016 12:00:00 AM;8/19/2016;12:00:00 AM;99,3;16,09000015;16,3;0;3,88
SN320785;T06;8/19/2016 4:00:00 AM;8/19/2016;4:00:00 AM;99,4;15,88000011;15,9;0;3,88
SN320785;T06;8/19/2016 8:00:00 AM;8/19/2016;8:00:00 AM;99,4;17,04999924;16,9;2020,009766;3,88
SN320785;T06;8/19/2016 12:00:00 PM;8/19/2016;12:00:00 PM;99,1;19,76000023;20;1353,098145;3,88
SN320785;T06;8/19/2016 4:00:00 PM;8/19/2016;4:00:00 PM;99,2;17,71999931;18;316,1083984;3,88
SN320785;T06;8/19/2016 8:00:00 PM;8/19/2016;8:00:00 PM;99,3;16,60000038;16,6;0;3,88
SN320785;T06;8/20/2016 12:00:00 AM;8/20/2016;12:00:00 AM;99,6;16,36000061;16,4;0;3,88
SN320785;T06;8/20/2016 4:00:00 AM;8/20/2016;4:00:00 AM;99,6;16,42000008;16,3;0;3,88
SN320785;T06;8/20/2016 8:00:00 AM;8/20/2016;8:00:00 AM;99,7;17,95000076;17,6;1249,013672;3,88
SN320785;T06;8/20/2016 12:00:00 PM;8/20/2016;12:00:00 PM;99,6;19,13999939;19,1;1052,409668;3,88
SN320785;T06;8/20/2016 4:00:00 PM;8/20/2016;4:00:00 PM;99,7;17,98999977;18;146,4892578;3,88
SN320785;T06;8/20/2016 8:00:00 PM;8/20/2016;8:00:00 PM;99,9;17,18000031;17,3;0;3,88
SN320785;T06;8/21/2016 12:00:00 AM;8/21/2016;12:00:00 AM;99,9;16,54000092;16,6;0;3,88
SN320785;T06;8/21/2016 4:00:00 AM;8/21/2016;4:00:00 AM;99,9;15,30000019;15,4;0;3,88
SN320785;T06;8/21/2016 8:00:00 AM;8/21/2016;8:00:00 AM;99,9;17,04000092;16,8;1430,197754;3,88
SN320785;T06;8/21/2016 12:00:00 PM;8/21/2016;12:00:00 PM;99,2;21,02000046;20,9;4063,149414;3,88
SN320785;T06;8/21/2016 4:00:00 PM;8/21/2016;4:00:00 PM;97,6;19,35000038;19,6;354,6582031;3,88
SN320785;T06;8/21/2016 8:00:00 PM;8/21/2016;8:00:00 PM;99,7;18,44000053;18,3;0;3,88
SN320785;T06;8/22/2016 12:00:00 AM;8/22/2016;12:00:00 AM;99,8;16,79999924;16,9;0;3,88
SN320785;T06;8/22/2016 4:00:00 AM;8/22/2016;4:00:00 AM;99,8;15,81999969;15,9;0;3,88
SN320785;T06;8/22/2016 8:00:00 AM;8/22/2016;8:00:00 AM;99,9;17,05999947;16,9;1418,632813;3,88
SN320785;T06;8/22/2016 12:00:00 PM;8/22/2016;12:00:00 PM;99,9;18,86000061;18,9;736,3012695;3,88
SN320785;T06;8/22/2016 4:00:00 PM;8/22/2016;4:00:00 PM;99,9;18,44000053;18,5;254,4287109;3,88
SN320785;T06;8/22/2016 8:00:00 PM;8/22/2016;8:00:00 PM;99,9;17,79999924;17,8;0;3,88
SN320785;T06;8/23/2016 12:00:00 AM;8/23/2016;12:00:00 AM;99,9;17,5;17,6;0;3,88
SN320785;T06;8/23/2016 4:00:00 AM;8/23/2016;4:00:00 AM;100;16,54999924;16,6;0;3,88
SN320785;T06;8/23/2016 8:00:00 AM;8/23/2016;8:00:00 AM;100;17,37000084;17,3;1885,085449;3,88
SN320785;T06;8/23/2016 12:00:00 PM;8/23/2016;12:00:00 PM;100;17,20000076;17,3;370,078125;3,88
SN320785;T06;8/23/2016 4:00:00 PM;8/23/2016;4:00:00 PM;100;18,94000053;19;1831,115723;3,88
SN320785;T06;8/23/2016 8:00:00 PM;8/23/2016;8:00:00 PM;100;17,18000031;17,2;0;3,88
SN320785;T06;8/24/2016 12:00:00 AM;8/24/2016;12:00:00 AM;100;15,80000019;15,9;0;3,88
SN320785;T06;8/24/2016 4:00:00 AM;8/24/2016;4:00:00 AM;100;14,42000008;14,5;0;3,88
SN320785;T06;8/24/2016 8:00:00 AM;8/24/2016;8:00:00 AM;100;16,42000008;16;439,4677734;3,88
SN320785;T06;8/24/2016 12:00:00 PM;8/24/2016;12:00:00 PM;89,8;20,60000038;20,3;2995,319824;3,88
SN320785;T06;8/24/2016 4:00:00 PM;8/24/2016;4:00:00 PM;94,9;20,05999947;20,6;616,796875;3,88
SN320785;T06;8/24/2016 8:00:00 PM;8/24/2016;8:00:00 PM;98,6;18,5;18,5;0;3,88
SN320785;T06;8/25/2016 12:00:00 AM;8/25/2016;12:00:00 AM;99,1;17,44000053;17,5;0;3,88
SN320785;T06;8/25/2016 4:00:00 AM;8/25/2016;4:00:00 AM;98,8;15,03999996;15,4;0;3,88
SN320785;T06;8/25/2016 8:00:00 AM;8/25/2016;8:00:00 AM;98,3;17,23999977;16,9;1114,089355;3,88
SN320785;T06;8/25/2016 12:00:00 PM;8/25/2016;12:00:00 PM;78,7;20,97999954;20,9;1996,879883;3,88
SN320785;T06;8/25/2016 4:00:00 PM;8/25/2016;4:00:00 PM;85,3;20,62000084;20,5;851,9506836;3,88
SN320785;T06;8/25/2016 8:00:00 PM;8/25/2016;8:00:00 PM;99,3;17,68000031;17,9;0;3,88
SN320785;T06;8/26/2016 12:00:00 AM;8/26/2016;12:00:00 AM;99,5;15,76000023;16;0;3,88
SN320785;T06;8/26/2016 4:00:00 AM;8/26/2016;4:00:00 AM;99,7;14,60999966;14,8;0;3,88
SN320785;T06;8/26/2016 8:00:00 AM;8/26/2016;8:00:00 AM;99,7;16,84000015;16,4;1996,879883;3,88
SN320785;T06;8/26/2016 12:00:00 PM;8/26/2016;12:00:00 PM;95,4;20,47999954;20,1;3816,430664;3,88
SN320785;T06;8/26/2016 4:00:00 PM;8/26/2016;4:00:00 PM;94,7;19,71999931;19,6;1962,185059;3,88
SN320785;T06;8/26/2016 8:00:00 PM;8/26/2016;8:00:00 PM;99,5;17,31999969;17,4;0;3,88
SN320785;T06;8/27/2016 12:00:00 AM;8/27/2016;12:00:00 AM;99,7;15,85000038;16;0;3,88
SN320785;T06;8/27/2016 4:00:00 AM;8/27/2016;4:00:00 AM;99,8;15,81999969;15,9;0;3,88
SN320785;T06;8/27/2016 8:00:00 AM;8/27/2016;8:00:00 AM;99,8;16,97999954;16,8;385,4980469;3,88
SN320785;T06;8/27/2016 12:00:00 PM;8/27/2016;12:00:00 PM;81,2;22,56999969;22,1;2008,444824;3,88
SN320785;T06;8/27/2016 4:00:00 PM;8/27/2016;4:00:00 PM;99,2;16,98999977;17,1;150,3442383;3,88
SN320785;T06;8/27/2016 8:00:00 PM;8/27/2016;8:00:00 PM;99,6;16,79999924;16,8;0;3,88
SN320785;T06;8/28/2016 12:00:00 AM;8/28/2016;12:00:00 AM;99,7;15,76000023;15,9;0;3,88
SN320785;T06;8/28/2016 4:00:00 AM;8/28/2016;4:00:00 AM;99,8;14,93999958;15;0;3,88
SN320785;T06;8/28/2016 8:00:00 AM;8/28/2016;8:00:00 AM;99,8;17,28000069;17;824,9658203;3,88
SN320785;T06;8/28/2016 4:00:00 PM;8/28/2016;4:00:00 PM;97,9;19,42000008;19,6;408,6279297;3,88
SN320785;T06;8/28/2016 8:00:00 PM;8/28/2016;8:00:00 PM;99,6;18,36000061;18,4;0;3,88
SN320785;T06;8/29/2016 12:00:00 AM;8/29/2016;12:00:00 AM;99,8;17,97999954;17,9;0;3,88
SN320785;T06;8/29/2016 4:00:00 AM;8/29/2016;4:00:00 AM;99,8;16,31999969;16,5;0;3,88
SN320785;T06;8/29/2016 8:00:00 AM;8/29/2016;8:00:00 AM;99,8;18,26000023;17,9;2297,568359;3,88
SN320785;T06;8/29/2016 4:00:00 PM;8/29/2016;4:00:00 PM;99,8;18,55999947;18,6;161,9091797;3,88
SN320785;T06;8/29/2016 8:00:00 PM;8/29/2016;8:00:00 PM;99,9;17,12999916;17,4;0;3,88
SN320785;T06;8/30/2016 12:00:00 AM;8/30/2016;12:00:00 AM;100;15,69999981;15,9;0;3,88
SN320785;T06;8/30/2016 4:00:00 AM;8/30/2016;4:00:00 AM;100;14,43999958;14,6;0;3,88
SN320785;T06;8/30/2016 8:00:00 AM;8/30/2016;8:00:00 AM;100;16,90999985;16,5;824,9658203;3,88
SN320785;T06;8/28/2016 12:00:00 PM;8/28/2016;12:00:00 PM;81,6;22,26000023;21,4;3419,367676;3,87
SN320785;T06;8/29/2016 12:00:00 PM;8/29/2016;12:00:00 PM;99,2;21,04999924;20,9;3951,35498;3,87
SN320785;T06;8/30/2016 12:00:00 PM;8/30/2016;12:00:00 PM;89,9;20,93000031;21,1;3508,032227;3,87
SN320785;T06;8/30/2016 4:00:00 PM;8/30/2016;4:00:00 PM;99,6;18,47999954;19;123,359375;3,87
SN320785;T06;8/30/2016 8:00:00 PM;8/30/2016;8:00:00 PM;99,9;17,62000084;17,7;0;3,87
SN320785;T06;8/31/2016 12:00:00 AM;8/31/2016;12:00:00 AM;99,9;17,18000031;17,3;0;3,87
SN320785;T06;8/31/2016 4:00:00 AM;8/31/2016;4:00:00 AM;100;16,23999977;16,4;0;3,87
SN320785;T06;8/31/2016 8:00:00 AM;8/31/2016;8:00:00 AM;100;18,12000084;17,9;1345,388184;3,87
SN320785;T06;8/31/2016 12:00:00 PM;8/31/2016;12:00:00 PM;99,9;18,69000053;18,9;979,1650391;3,87
SN320785;T06;8/31/2016 4:00:00 PM;8/31/2016;4:00:00 PM;100;19,07999992;19;636,0717773;3,87
SN320785;T06;8/31/2016 8:00:00 PM;8/31/2016;8:00:00 PM;100;17,31999969;17,5;0;3,87
SN320785;T06;9/1/2016 12:00:00 AM;9/1/2016;12:00:00 AM;100;16,64999962;16,7;0;3,87
SN320785;T06;9/1/2016 4:00:00 AM;9/1/2016;4:00:00 AM;100;16,09000015;16,1;0;3,87
SN320785;T06;9/1/2016 8:00:00 AM;9/1/2016;8:00:00 AM;100;17,71999931;17,5;940,6152344;3,87
SN320785;T06;9/1/2016 12:00:00 PM;9/1/2016;12:00:00 PM;87,7;21,18000031;21,3;4460,212402;3,87
SN320785;T06;9/1/2016 4:00:00 PM;9/1/2016;4:00:00 PM;99,8;18,22999954;18,5;65,53466797;3,87
SN320785;T06;9/1/2016 8:00:00 PM;9/1/2016;8:00:00 PM;100;17,55999947;17,5;0;3,87
SN320785;T06;9/2/2016 12:00:00 AM;9/2/2016;12:00:00 AM;100;15,68000031;15,9;0;3,87
SN320785;T06;9/2/2016 4:00:00 AM;9/2/2016;4:00:00 AM;100;14,26000023;14,4;0;3,87
SN320785;T06;9/2/2016 8:00:00 AM;9/2/2016;8:00:00 AM;100;16,23999977;16;1237,44873;3,87
SN320785;T06;9/2/2016 12:00:00 PM;9/2/2016;12:00:00 PM;99,9;20,18000031;20,1;2806,425781;3,87
SN320785;T06;9/2/2016 4:00:00 PM;9/2/2016;4:00:00 PM;100;17,45999908;17,5;161,9091797;3,87
SN320785;T06;9/2/2016 8:00:00 PM;9/2/2016;8:00:00 PM;100;16,35000038;16,4;0;3,87
SN320785;T06;9/3/2016 12:00:00 AM;9/3/2016;12:00:00 AM;100;14,89999962;15;0;3,87
SN320785;T06;9/3/2016 4:00:00 AM;9/3/2016;4:00:00 AM;100;14,22999954;14,3;0;3,87
SN320785;T06;9/3/2016 8:00:00 AM;9/3/2016;8:00:00 AM;100;16,29000092;15,9;269,8486328;3,87
SN320785;T06;9/3/2016 12:00:00 PM;9/3/2016;12:00:00 PM;78,3;21,95999908;21,4;3107,114258;3,87
SN320785;T06;9/3/2016 4:00:00 PM;9/3/2016;4:00:00 PM;98,3;19,5;19,6;416,3378906;3,87
SN320785;T06;9/3/2016 8:00:00 PM;9/3/2016;8:00:00 PM;99,8;17,20000076;17,3;0;3,87
SN320785;T06;9/4/2016 12:00:00 AM;9/4/2016;12:00:00 AM;100;15,65999985;15,9;0;3,87
SN320785;T06;9/4/2016 4:00:00 AM;9/4/2016;4:00:00 AM;100;14,61999989;14,6;0;3,87
SN320785;T06;9/4/2016 8:00:00 AM;9/4/2016;8:00:00 AM;100;16,71999931;16,5;624,5068359;3,87
SN320785;T06;9/4/2016 12:00:00 PM;9/4/2016;12:00:00 PM;80,3;22,44000053;21,9;2185,773926;3,87
SN320785;T06;9/4/2016 4:00:00 PM;9/4/2016;4:00:00 PM;99,5;18,27000046;18,3;107,9394531;3,87
SN320785;T06;9/4/2016 8:00:00 PM;9/4/2016;8:00:00 PM;99,8;17,19000053;17,3;0;3,87
SN320785;T06;9/5/2016 12:00:00 AM;9/5/2016;12:00:00 AM;99,8;17,04999924;17;0;3,87
SN320785;T06;9/5/2016 4:00:00 AM;9/5/2016;4:00:00 AM;100;15,27999973;15,5;0;3,87
SN320785;T06;9/5/2016 8:00:00 AM;9/5/2016;8:00:00 AM;100;17,36000061;16,9;1268,288574;3,87
SN320785;T06;9/5/2016 12:00:00 PM;9/5/2016;12:00:00 PM;98,9;20,64999962;20,4;3349,978027;3,87
SN320785;T06;9/5/2016 4:00:00 PM;9/5/2016;4:00:00 PM;96,3;19,43000031;19,6;651,4916992;3,87
SN320785;T06;9/5/2016 8:00:00 PM;9/5/2016;8:00:00 PM;99,2;16,92000008;17,2;0;3,87
SN320785;T06;9/6/2016 12:00:00 AM;9/6/2016;12:00:00 AM;99,4;16,5;16,5;0;3,87
SN320785;T06;9/6/2016 4:00:00 AM;9/6/2016;4:00:00 AM;99,6;16,12999916;16,2;0;3,87
SN320785;T06;9/6/2016 8:00:00 AM;9/6/2016;8:00:00 AM;97,6;18,53000069;17,8;1187,333984;3,87
SN320785;T06;9/6/2016 12:00:00 PM;9/6/2016;12:00:00 PM;89;20,77000046;20,4;1137,219238;3,87
SN320785;T06;9/6/2016 4:00:00 PM;9/6/2016;4:00:00 PM;95,2;19,47999954;19,5;505,0024414;3,87
SN320785;T06;9/6/2016 8:00:00 PM;9/6/2016;8:00:00 PM;99,4;18,20000076;18,1;0;3,87
SN320785;T06;9/7/2016 12:00:00 AM;9/7/2016;12:00:00 AM;99,7;17,67000008;17,6;0;3,87
SN320785;T06;9/7/2016 4:00:00 AM;9/7/2016;4:00:00 AM;99,8;16,44000053;16,5;0;3,87
SN320785;T06;9/7/2016 8:00:00 AM;9/7/2016;8:00:00 AM;99,9;18,45000076;18,1;1152,63916;3,87
SN320785;T06;9/7/2016 12:00:00 PM;9/7/2016;12:00:00 PM;93,6;20,62999916;20,6;1942,910156;3,87
SN320785;T06;9/7/2016 4:00:00 PM;9/7/2016;4:00:00 PM;97,2;19,64999962;19,5;1114,089355;3,87
SN320785;T06;9/7/2016 8:00:00 PM;9/7/2016;8:00:00 PM;99,7;18,01000023;18,1;0;3,87
SN320785;T06;9/8/2016 12:00:00 AM;9/8/2016;12:00:00 AM;99,9;16,94000053;17;0;3,87
SN320785;T06;9/8/2016 4:00:00 AM;9/8/2016;4:00:00 AM;100;15,52000046;15,8;0;3,87
SN320785;T06;9/8/2016 8:00:00 AM;9/8/2016;8:00:00 AM;100;16,86000061;16,4;720,8813477;3,87
SN320785;T06;9/8/2016 12:00:00 PM;9/8/2016;12:00:00 PM;86;21,39999962;21,1;1908,215332;3,87
SN320785;T06;9/8/2016 4:00:00 PM;9/8/2016;4:00:00 PM;99,5;18,79999924;18,8;851,9506836;3,87
SN320785;T06;9/8/2016 8:00:00 PM;9/8/2016;8:00:00 PM;99,8;17,65999985;17,6;0;3,87
SN320785;T06;9/9/2016 12:00:00 AM;9/9/2016;12:00:00 AM;99,8;17,59000015;17,5;0;3,87
SN320785;T06;9/9/2016 4:00:00 AM;9/9/2016;4:00:00 AM;100;16,59000015;16,5;0;3,87
SN320785;T06;9/9/2016 8:00:00 AM;9/9/2016;8:00:00 AM;100;17,47999954;17,3;1013,859863;3,87
SN320785;T06;9/9/2016 12:00:00 PM;9/9/2016;12:00:00 PM;99,5;19,59000015;19,4;832,6757813;3,87
SN320785;T06;9/9/2016 4:00:00 PM;9/9/2016;4:00:00 PM;97,6;19,95000076;20,2;786,4160156;3,87
SN320785;T06;9/9/2016 8:00:00 PM;9/9/2016;8:00:00 PM;99,7;17,62999916;17,9;0;3,87
SN320785;T06;9/10/2016 12:00:00 AM;9/10/2016;12:00:00 AM;99,8;17,25;17,4;0;3,87
SN320785;T06;9/10/2016 4:00:00 AM;9/10/2016;4:00:00 AM;99,8;15,69999981;16;0;3,87
SN320785;T06;9/10/2016 8:00:00 AM;9/10/2016;8:00:00 AM;99,2;17,38999939;17;377,7880859;3,87
SN320785;T06;9/10/2016 12:00:00 PM;9/10/2016;12:00:00 PM;94,3;20,64999962;20,4;2239,743652;3,87
SN320785;T06;9/10/2016 4:00:00 PM;9/10/2016;4:00:00 PM;93,2;19,81999969;19,9;435,612793;3,87
SN320785;T06;9/10/2016 8:00:00 PM;9/10/2016;8:00:00 PM;99,4;17,94000053;17,9;0;3,87
SN320785;T06;9/11/2016 12:00:00 AM;9/11/2016;12:00:00 AM;99,4;16,70000076;16,8;0;3,87
SN320785;T06;9/11/2016 4:00:00 AM;9/11/2016;4:00:00 AM;99,3;16,22999954;16,3;0;3,87
SN320785;T06;9/11/2016 8:00:00 AM;9/11/2016;8:00:00 AM;98,3;17,73999977;17,3;370,078125;3,87
SN320785;T06;9/11/2016 12:00:00 PM;9/11/2016;12:00:00 PM;81,1;22,18000031;21,6;3396,237793;3,87
SN320785;T06;9/11/2016 4:00:00 PM;9/11/2016;4:00:00 PM;93,4;20,55999947;21,3;235,1538086;3,87
SN320785;T06;9/11/2016 8:00:00 PM;9/11/2016;8:00:00 PM;99,4;18,22999954;18,3;0;3,87
SN320785;T06;9/12/2016 12:00:00 AM;9/12/2016;12:00:00 AM;99,6;16,22999954;16,6;0;3,87
SN320785;T06;9/12/2016 4:00:00 AM;9/12/2016;4:00:00 AM;99,8;14,98999977;15,1;0;3,87
SN320785;T06;9/12/2016 8:00:00 AM;9/12/2016;8:00:00 AM;99,8;17,27000046;16,9;443,3227539;3,87
